Frequency [Hz] - Fit Points	Amplitude - Fit Points	Frequency [Hz] - Fit Curve	Amplitude - Fit Curve	Frequency [Hz] - Histogram	Amplitude - Histogram
546,394	1,215E-60	500	1E-63	542,485	48
619,744	5,68598E-56	508	4E-63	615,934	38
693,095	1,7406E-51	516	1,2E-62	689,384	16
766,445	3,4852E-47	524	4,2E-62	762,833	7
1353,249	2,07684E-19	532	1,4E-61	836,283	0
1426,6	9,1131E-17	540	4,66E-61	909,732	0
1646,651	6,02952E-10	548	1,545E-60	983,182	0
1720,002	4,84279E-08	556	5,09E-60	1056,631	0
1793,352	2,54417E-06	564	1,6687E-59	1130,081	0
1866,703	8,74246E-05	572	5,4433E-59	1203,53	0
1940,053	0,00196498	580	1,76669E-58	1276,979	0
2086,754	0,277792	588	5,70518E-58	1350,429	3
2160,105	1,74725	596	1,83309E-57	1423,878	2
2233,455	7,18836	604	5,86011E-57	1497,328	0
2306,806	19,3437	612	1,86395E-56	1570,777	0
2380,156	34,0478	620	5,89889E-56	1644,227	1
2453,507	39,1989	628	1,85743E-55	1717,676	1
2526,857	29,5186	636	5,81919E-55	1791,126	1
2600,208	14,5397	644	1,81392E-54	1864,575	2
2673,558	4,68439	652	5,62578E-54	1938,025	4
2746,909	0,987158	660	1,73601E-53	2011,474	4
2820,259	0,136069	668	5,33004E-53	2084,924	6
2966,96	0,000723456	676	1,62823E-52	2158,373	4
3040,311	2,79059E-05	684	4,94887E-52	2231,822	8
3113,661	7,04069E-07	692	1,4966E-51	2305,272	40
3187,012	1,16191E-08	700	4,50308E-51	2378,721	41
3333,713	8,85522E-13	708	1,3481E-50	2452,171	43
3407,063	4,08948E-15	716	4,01552E-50	2525,62	30
		724	1,19006E-49	2599,07	17
		732	3,50914E-49	2672,519	9
		740	1,02953E-48	2745,969	2
		748	3,0053E-48	2819,418	2
		756	8,72854E-48	2892,868	0
		764	2,52233E-47	2966,317	1
		772	7,25221E-47	3039,767	1
		780	2,07465E-46	3113,216	1
		788	5,9051E-46	3186,666	1
		796	1,67231E-45	3260,115	0
		804	4,71207E-45	3333,564	1
		812	1,32103E-44	3407,014	1
		820	3,68488E-44		
		828	1,02268E-43		
		836	2,824E-43		
		844	7,7588E-43		
		852	2,12096E-42		
		860	5,76868E-42		
		868	1,56109E-41		
		876	4,20326E-41		
		884	1,12603E-40		
		892	3,0014E-40		
		900	7,95981E-40		
		908	2,10034E-39		
		916	5,51419E-39		
		924	1,4404E-38		
		932	3,7436E-38		
		940	9,68062E-38		
		948	2,49072E-37		
		956	6,37606E-37		
		964	1,624E-36		
		972	4,11556E-36		
		980	1,03771E-35		
		988	2,60335E-35		
		996	6,49824E-35		
		1004	1,61386E-34		
		1012	3,98788E-34		
		1020	9,80451E-34		
		1028	2,39837E-33		
		1036	5,83732E-33		
		1044	1,41357E-32		
		1052	3,40588E-32		
		1060	8,16485E-32		
		1068	1,94748E-31		
		1076	4,62174E-31		
		1084	1,0913E-30		
		1092	2,56384E-30		
		1100	5,993E-30		
		1108	1,39381E-29		
		1116	3,22531E-29		
		1124	7,42584E-29		
		1132	1,70109E-28		
		1140	3,87716E-28		
		1148	8,79243E-28		
		1156	1,98386E-27		
		1164	4,45369E-27		
		1172	9,94799E-27		
		1180	2,21084E-26		
		1188	4,88864E-26		
		1196	1,07554E-25		
		1204	2,35433E-25		
		1212	5,12765E-25		
		1220	1,11116E-24		
		1228	2,39575E-24		
		1236	5,1394E-24		
		1244	1,09696E-23		
		1252	2,32957E-23		
		1260	4,9223E-23		
		1268	1,03483E-22		
		1276	2,16458E-22		
		1284	4,50492E-22		
		1292	9,32839E-22		
		1300	1,92191E-21		
		1308	3,93974E-21		
		1316	8,03543E-21		
		1324	1,63064E-20		
		1332	3,29239E-20		
		1340	6,61415E-20		
		1348	1,32203E-19		
		1356	2,62917E-19		
		1364	5,20237E-19		
		1372	1,02421E-18		
		1380	2,00626E-18		
		1388	3,91013E-18		
		1396	7,58231E-18		
		1404	1,46292E-17		
		1412	2,8083E-17		
		1420	5,36383E-17		
		1428	1,01933E-16		
		1436	1,92734E-16		
		1444	3,62586E-16		
		1452	6,78689E-16		
		1460	1,26397E-15		
		1468	2,34212E-15		
		1476	4,31807E-15		
		1484	7,92095E-15		
		1492	1,44568E-14		
		1500	2,62526E-14		
		1508	4,7433E-14		
		1516	8,52698E-14		
		1524	1,52517E-13		
		1532	2,71423E-13		
		1540	4,80598E-13		
		1548	8,4669E-13		
		1556	1,48414E-12		
		1564	2,5884E-12		
		1572	4,49153E-12		
		1580	7,7547E-12		
		1588	1,33212E-11		
		1596	2,27681E-11		
		1604	3,87185E-11		
		1612	6,55114E-11		
		1620	1,10287E-10		
		1628	1,84729E-10		
		1636	3,07861E-10		
		1644	5,10482E-10		
		1652	8,42197E-10		
		1660	1,38246E-09		
		1668	2,25788E-09		
		1676	3,66906E-09		
		1684	5,93221E-09		
		1692	9,54298E-09		
		1700	1,52742E-08		
		1708	2,43243E-08		
		1716	3,85416E-08		
		1724	6,07611E-08		
		1732	9,53078E-08		
		1740	1,48744E-07		
		1748	2,3097E-07		
		1756	3,56844E-07		
		1764	5,48541E-07		
		1772	8,38971E-07		
		1780	1,27671E-06		
		1788	1,93305E-06		
		1796	2,91207E-06		
		1804	4,36483E-06		
		1812	6,50937E-06		
		1820	9,6587E-06		
		1828	1,42595E-05		
		1836	2,09459E-05		
		1844	3,06125E-05		
		1852	4,45149E-05		
		1860	0,000064405		
		1868	0,000092713		
		1876	0,000132791		
		1884	0,000189236		
		1892	0,000268315		
		1900	0,000378525		
		1908	0,000531313		
		1916	0,000742016		
		1924	0,00103106		
		1932	0,00142548		
		1940	0,00196085		
		1948	0,0026837		
		1956	0,00365453		
		1964	0,00495149		
		1972	0,00667495		
		1980	0,00895295		
		1988	0,0119479		
		1996	0,0158644		
		2004	0,0209587		
		2012	0,0275492		
		2020	0,0360299		
		2028	0,0468838		
		2036	0,0607002		
		2044	0,0781924		
		2052	0,100218		
		2060	0,127801		
		2068	0,162154		
		2076	0,204706		
		2084	0,257122		
		2092	0,321333		
		2100	0,399557		
		2108	0,49432		
		2116	0,608478		
		2124	0,745227		
		2132	0,908112		
		2140	1,10102		
		2148	1,32819		
		2156	1,59416		
		2164	1,90376		
		2172	2,26202		
		2180	2,67417		
		2188	3,14549		
		2196	3,68125		
		2204	4,28656		
		2212	4,96625		
		2220	5,72474		
		2228	6,56584		
		2236	7,49258		
		2244	8,50706		
		2252	9,61024		
		2260	10,8018		
		2268	12,08		
		2276	13,4413		
		2284	14,8807		
		2292	16,3913		
		2300	17,9643		
		2308	19,5891		
		2316	21,2532		
		2324	22,9426		
		2332	24,6415		
		2340	26,3329		
		2348	27,9987		
		2356	29,6199		
		2364	31,1771		
		2372	32,6509		
		2380	34,0221		
		2388	35,2724		
		2396	36,3844		
		2404	37,3424		
		2412	38,1326		
		2420	38,7434		
		2428	39,1657		
		2436	39,3931		
		2444	39,4224		
		2452	39,2529		
		2460	38,8873		
		2468	38,331		
		2476	37,5924		
		2484	36,6823		
		2492	35,614		
		2500	34,4026		
		2508	33,0651		
		2516	31,6194		
		2524	30,0847		
		2532	28,4803		
		2540	26,8256		
		2548	25,1398		
		2556	23,4413		
		2564	21,7474		
		2572	20,0743		
		2580	18,4366		
		2588	16,8472		
		2596	15,3173		
		2604	13,8562		
		2612	12,4713		
		2620	11,1683		
		2628	9,95106		
		2636	8,82182		
		2644	7,78134		
		2652	6,829		
		2660	5,96303		
		2668	5,18065		
		2676	4,47824		
		2684	3,85158		
		2692	3,29592		
		2700	2,80621		
		2708	2,37724		
		2716	2,00369		
		2724	1,68034		
		2732	1,40207		
		2740	1,16399		
		2748	0,961468		
		2756	0,790184		
		2764	0,646143		
		2772	0,525698		
		2780	0,42555		
		2788	0,342745		
		2796	0,274663		
		2804	0,218995		
		2812	0,173731		
		2820	0,137128		
		2828	0,107692		
		2836	0,0841482		
		2844	0,0654206		
		2852	0,0506048		
		2860	0,0389471		
		2868	0,029824		
		2876	0,0227229		
		2884	0,0172254		
		2892	0,0129921		
		2900	0,00974987		
		2908	0,00727988		
		2916	0,00540825		
		2924	0,00399757		
		2932	0,00293997		
		2940	0,00215128		
		2948	0,00156623		
		2956	0,00113455		
