Frequency [Hz] - Fit Points,Amplitude - Fit Points,Frequency [Hz] - Fit Curve,Amplitude - Fit Curve,Frequency [Hz] - Histogram,Amplitude - Histogram
550.212,2.61921E-14,500,4.46374E-15,550.212,3
2028.608,3.34138,508,5.93485E-15,617.411,0
2095.808,5.93598,516,7.88202E-15,684.611,0
2163.008,9.75005,524,1.04564E-14,751.811,0
2230.207,14.807,532,1.38562E-14,819.011,0
2297.407,20.7911,540,1.83411E-14,886.211,0
2364.607,26.9919,548,2.42506E-14,953.411,0
2431.807,32.3994,556,3.20286E-14,1020.61,0
2499.007,35.9574,564,4.22542E-14,1087.81,0
2566.207,36.8966,572,5.56827E-14,1155.01,0
2633.406,35.0052,580,7.32971E-14,1222.21,0
2700.606,30.7062,588,9.63766E-14,1289.41,0
2767.806,24.9039,596,1.26582E-13,1356.61,0
2835.006,18.6748,604,1.66071E-13,1423.809,0
2902.206,12.9477,612,2.17635E-13,1491.009,0
2969.406,8.29994,620,2.84894E-13,1558.209,0
3036.605,4.91932,628,3.72524E-13,1625.409,0
3103.805,2.69578,636,4.86568E-13,1692.609,0
3171.005,1.36587,644,6.34819E-13,1759.809,0
,,652,8.2732E-13,1827.008,0
,,660,1.077E-12,1894.208,0
,,668,1.40047E-12,1961.408,0
,,676,1.81907E-12,2028.608,3
,,684,2.36016E-12,2095.808,8
,,692,3.05881E-12,2163.008,16
,,700,3.95986E-12,2230.207,18
,,708,5.12065E-12,2297.407,27
,,716,6.61437E-12,2364.607,27
,,724,8.53431E-12,2431.807,31
,,732,1.09993E-11,2499.007,34
,,740,1.41606E-11,2566.207,46
,,748,1.82101E-11,2633.406,43
,,756,2.33918E-11,2700.606,50
,,764,3.00144E-11,2767.806,43
,,772,3.84693E-11,2835.006,23
,,780,4.92512E-11,2902.206,9
,,788,6.29848E-11,2969.406,11
,,796,8.04586E-11,3036.605,6
,,804,1.02666E-10,3103.805,2
,,812,1.30857E-10,3171.005,1
,,820,1.66605E-10,,
,,828,2.11881E-10,,
,,836,2.69164E-10,,
,,844,3.41553E-10,,
,,852,4.32928E-10,,
,,860,5.48141E-10,,
