Frequency [Hz] - Fit Points,Amplitude - Fit Points,Frequency [Hz] - Fit Curve,Amplitude - Fit Curve,Frequency [Hz] - Histogram,Amplitude - Histogram
,,2700,3.48127E-40,,
,,2708,6.31586E-40,,
,,2716,1.14371E-39,,
,,2724,2.06722E-39,,
,,2732,3.72944E-39,,
,,2740,6.71566E-39,,
,,2748,1.20704E-38,,
,,2756,2.16542E-38,,
,,2764,3.87749E-38,,
,,2772,6.93021E-38,,
,,2780,1.23632E-37,,
,,2788,2.20141E-37,,
,,2796,3.91255E-37,,
,,2804,6.94075E-37,,
,,2812,1.22897E-36,,
,,2820,2.17201E-36,,
,,2828,3.83152E-36,,
,,2836,6.74633E-36,,
,,2844,1.18564E-35,,
,,2852,2.07981E-35,,
,,2860,3.64152E-35,,
,,2868,6.364E-35,,
,,2876,1.11011E-34,,
,,2884,1.9328E-34,,
,,2892,3.3589E-34,,
,,2900,5.82632E-34,,
,,2908,1.00874E-33,,
,,2916,1.74322E-33,,
,,2924,3.00686E-33,,
,,2932,5.17679E-33,,
,,2940,8.89604E-33,,
,,2948,1.52588E-32,,
,,2956,2.61234E-32,,
,,2964,4.46405E-32,,
,,2972,7.61404E-32,,
,,2980,1.29625E-31,,
,,2988,2.20267E-31,,
,,2996,3.73593E-31,,
,,3004,6.32463E-31,,
,,3012,1.06871E-30,,
,,3020,1.80248E-30,,
,,3028,3.03438E-30,,
,,3036,5.09867E-30,,
,,3044,8.55128E-30,,
,,3052,1.43151E-29,,
,,3060,2.3919E-29,,
,,3068,3.98915E-29,,
,,3076,6.64057E-29,,
,,3084,1.10336E-28,,
,,3092,1.82986E-28,,
,,3100,3.02904E-28,,
,,3108,5.00473E-28,,
,,3116,8.25361E-28,,
,,3124,1.35861E-27,,
,,3132,2.2322E-27,,
,,3140,3.66065E-27,,
,,3148,5.992E-27,,
,,3156,9.78977E-27,,
,,3164,1.59647E-26,,
,,3172,2.59859E-26,,
,,3180,4.22183E-26,,
,,3188,6.84624E-26,,
,,3196,1.10813E-25,,
,,3204,1.79027E-25,,
,,3212,2.8869E-25,,
,,3220,4.64659E-25,,
,,3228,7.46489E-25,,
,,3236,1.19702E-24,,
,,3244,1.91587E-24,,
,,3252,3.06067E-24,,
,,3260,4.88042E-24,,
,,3268,7.76756E-24,,
,,3276,1.23396E-23,,
,,3284,1.9566E-23,,
,,3292,3.09665E-23,,
,,3300,4.89182E-23,,
,,3308,7.71322E-23,,
,,3316,1.21392E-22,,
,,3324,1.90691E-22,,
,,3332,2.98991E-22,,
,,3340,4.67922E-22,,
,,3348,7.30932E-22,,
,,3356,1.13964E-21,,
,,3364,1.77356E-21,,
,,3372,2.75495E-21,,
,,3380,4.27137E-21,,
,,3388,6.61011E-21,,
,,3396,1.02103E-20,,
,,3404,1.57418E-20,,
,,3412,2.42247E-20,,
,,3420,3.72093E-20,,
,,3428,5.70467E-20,,
,,3436,8.72967E-20,,
,,3444,1.33338E-19,,
,,3452,2.0328E-19,,
,,3460,3.09332E-19,,
,,3468,4.69832E-19,,
,,3476,7.12275E-19,,
,,3484,1.07781E-18,,
,,3492,1.62787E-18,,
,,3500,2.45408E-18,,
,,3508,3.69271E-18,,
,,3516,5.5461E-18,,
,,3524,8.31417E-18,,
,,3532,1.24405E-17,,
,,3540,1.85799E-17,,
,,3548,2.76973E-17,,
,,3556,4.12115E-17,,
,,3564,6.1205E-17,,
,,3572,9.07285E-17,,
,,3580,1.34242E-16,,
,,3588,1.98253E-16,,
,,3596,2.92239E-16,,
,,3604,4.29977E-16,,
,,3612,6.31452E-16,,
,,3620,9.25597E-16,,
,,3628,1.35423E-15,,
,,3636,1.97765E-15,,
,,3644,2.88266E-15,,
,,3652,4.19398E-15,,
,,3660,6.09041E-15,,
,,3668,8.82784E-15,,
,,3676,1.27717E-14,,
,,3684,1.84431E-14,,
,,3692,2.6583E-14,,
,,3700,3.82439E-14,,
,,3708,5.49171E-14,,
,,3716,7.8712E-14,,
,,3724,1.12606E-13,,
,,3732,1.60794E-13,,
,,3740,2.29175E-13,,
,,3748,3.26025E-13,,
,,3756,4.62937E-13,,
,,3764,6.56116E-13,,
,,3772,9.2817E-13,,
,,3780,1.31057E-12,,
,,3788,1.84707E-12,,
,,3796,2.59832E-12,,
,,3804,3.6483E-12,,
,,3812,5.11299E-12,,
,,3820,7.15232E-12,,
,,3828,9.98636E-12,,
,,3836,1.39173E-11,,
,,3844,1.93593E-11,,
,,3852,2.6879E-11,,
,,3860,3.72497E-11,,
,,3868,5.15253E-11,,
,,3876,7.11387E-11,,
,,3884,9.80346E-11,,
,,3892,1.34847E-10,,
,,3900,1.85135E-10,,
,,3908,2.53702E-10,,
,,3916,3.47015E-10,,
,,3924,4.73761E-10,,
,,3932,6.45591E-10,,
,,3940,8.781E-10,,
,,3948,1.19211E-09,,
,,3956,1.6154E-09,,
,,3964,2.18489E-09,,
,,3972,2.94962E-09,,
,,3980,3.97457E-09,,
,,3988,5.34567E-09,,
,,3996,7.17632E-09,,
,,4004,9.61588E-09,,
,,4012,1.28607E-08,,
,,4020,1.71683E-08,,
,,4028,2.28758E-08,,
,,4036,3.04238E-08,,
,,4044,4.03868E-08,,
,,4052,5.35121E-08,,
,,4060,7.07705E-08,,
,,4068,9.34201E-08,,
,,4076,1.23088E-07,,
,,4084,1.61875E-07,,
,,4092,2.12486E-07,,
,,4100,2.784E-07,,
,,4108,3.64078E-07,,
,,4116,4.75235E-07,,
,,4124,6.1917E-07,,
,,4132,8.05191E-07,,
,,4140,1.04514E-06,,
,,4148,1.35407E-06,,
,,4156,1.75102E-06,,
,,4164,2.26012E-06,,
,,4172,2.91177E-06,,
,,4180,3.74431E-06,,
,,4188,4.8059E-06,,
,,4196,6.15693E-06,,
,,4204,7.87302E-06,,
,,4212,1.00486E-05,,
,,4220,1.28014E-05,,
,,4228,1.62779E-05,,
,,4236,2.06598E-05,,
,,4244,2.61723E-05,,
,,4252,3.30937E-05,,
,,4260,4.17673E-05,,
,,4268,5.26156E-05,,
,,4276,6.61577E-05,,
,,4284,8.30297E-05,,
,,4292,0.00010401,,
,,4300,0.000130048,,
,,4308,0.0001623,,
,,4316,0.000202173,,
,,4324,0.000251371,,
,,4332,0.000311957,,
,,4340,0.000386421,,
,,4348,0.000477766,,
,,4356,0.000589599,,
,,4364,0.000726251,,
,,4372,0.000892902,,
,,4380,0.00109574,,
,,4388,0.00134215,,
,,4396,0.00164089,,
,,4404,0.00200239,,
,,4412,0.00243895,,
,,4420,0.00296515,,
,,4428,0.00359813,,
,,4436,0.00435807,,
,,4444,0.00526866,,
,,4452,0.0063576,,
,,4460,0.00765727,,
,,4468,0.00920539,,
,,4476,0.0110458,,
,,4484,0.0132295,,
,,4492,0.0158151,,
,,4500,0.0188709,,
,,4508,0.0224749,,
,,4516,0.0267173,,
,,4524,0.0317011,,
,,4532,0.0375442,,
,,4540,0.0443813,,
,,4548,0.0523654,,
,,4556,0.0616704,,
,,4564,0.072493,,
,,4572,0.0850557,,
,,4580,0.0996089,,
,,4588,0.116434,,
,,4596,0.135847,,
,,4604,0.158201,,
,,4612,0.183888,,
,,4620,0.213347,,
,,4628,0.247063,,
,,4636,0.285572,,
,,4644,0.329466,,
,,4652,0.379398,,
,,4660,0.436079,,
,,4668,0.500293,,
,,4676,0.572889,,
,,4684,0.654793,,
,,4692,0.747008,,
,,4700,0.850617,,
,,4708,0.966787,,
,,4716,1.09677,,
,,4724,1.2419,,
,,4732,1.40361,,
,,4740,1.58341,,
,,4748,1.7829,,
,,4756,2.00378,,
,,4764,2.24781,,
,,4772,2.51685,,
,,4780,2.81282,,
,,4788,3.13773,,
,,4796,3.49362,,
,,4804,3.8826,,
,,4812,4.30684,,
,,4820,4.7685,,
,,4828,5.26978,,
,,4836,5.81287,,
,,4844,6.39995,,
,,4852,7.03315,,
,,4860,7.71456,,
,,4868,8.44617,,
,,4876,9.22988,,
,,4884,10.0675,,
,,4892,10.9605,,
,,4900,11.9105,,
,,4908,12.9187,,
,,4916,13.9859,,
,,4924,15.1131,,
,,4932,16.3006,,
,,4940,17.5485,,
,,4948,18.8567,,
,,4956,20.2245,,
,,4964,21.651,,
,,4972,23.1348,,
,,4980,24.674,,
,,4988,26.2666,,
,,4996,27.9096,,
,,5004,29.6,,
,,5012,31.3341,,
,,5020,33.1078,,
,,5028,34.9165,,
,,5036,36.7553,,
,,5044,38.6185,,
,,5052,40.5004,,
,,5060,42.3946,,
,,5068,44.2945,,
,,5076,46.193,,
,,5084,48.0828,,
,,5092,49.9565,,
,,5100,51.8061,,
,,5108,53.6238,,
,,5116,55.4016,,
,,5124,57.1313,,
,,5132,58.805,,
,,5140,60.4145,,
,,5148,61.9522,,
,,5156,63.4102,,
,,5164,64.7812,,
,,5172,66.0582,,
,,5180,67.2345,,
,,5188,68.3038,,
,,5196,69.2605,,
,,5204,70.0993,,
,,5212,70.8157,,
,,5220,71.4057,,
,,5228,71.8661,,
,,5236,72.1943,,
,,5244,72.3884,,
,,5252,72.4474,,
,,5260,72.3709,,
,,5268,72.1594,,
,,5276,71.8141,,
,,5284,71.3369,,
,,5292,70.7303,,
,,5300,69.9979,,
,,5308,69.1436,,
,,5316,68.1721,,
,,5324,67.0887,,
,,5332,65.899,,
,,5340,64.6095,,
,,5348,63.2269,,
,,5356,61.7582,,
,,5364,60.2108,,
,,5372,58.5926,,
,,5380,56.9112,,
,,5388,55.1749,,
,,5396,53.3915,,
,,5404,51.5692,,
,,5412,49.716,,
,,5420,47.8398,,
,,5428,45.9484,,
,,5436,44.0494,,
,,5444,42.1498,,
,,5452,40.2569,,
,,5460,38.377,,
,,5468,36.5166,,
,,5476,34.6815,,
,,5484,32.877,,
,,5492,31.1081,,
,,5500,29.3794,,
,,5508,27.695,,
,,5516,26.0583,,
,,5524,24.4725,,
,,5532,22.9402,,
,,5540,21.4637,,
,,5548,20.0448,,
,,5556,18.6846,,
,,5564,17.3842,,
,,5572,16.144,,
,,5580,14.9644,,
,,5588,13.8449,,
,,5596,12.7853,,
,,5604,11.7848,,
,,5612,10.8422,,
,,5620,9.95635,,
,,5628,9.12581,,
,,5636,8.34892,,
,,5644,7.6239,,
,,5652,6.94882,,
,,5660,6.32169,,
,,5668,5.7404,,
,,5676,5.20282,,
,,5684,4.70678,,
,,5692,4.25007,,
,,5700,3.8305,,
,,5708,3.4459,,
,,5716,3.09413,,
,,5724,2.77307,,
,,5732,2.48068,,
,,5740,2.21497,,
,,5748,1.97403,,
,,5756,1.75601,,
,,5764,1.55915,,
,,5772,1.38177,,
,,5780,1.22228,,
,,5788,1.07918,,
,,5796,0.951056,,
,,5804,0.836575,,
,,5812,0.734499,,
,,5820,0.643672,,
,,5828,0.563023,,
,,5836,0.491559,,
,,5844,0.428363,,
,,5852,0.372594,,
,,5860,0.323481,,
,,5868,0.280316,,
,,5876,0.242457,,
,,5884,0.209319,,
,,5892,0.180373,,
,,5900,0.155139,,
,,5908,0.133186,,
,,5916,0.114126,,
,,5924,0.0976106,,
,,5932,0.0833293,,
,,5940,0.0710044,,
,,5948,0.0603894,,
,,5956,0.0512654,,
,,5964,0.0434385,,
,,5972,0.0367378,,
,,5980,0.0310127,,
,,5988,0.0261308,,
,,5996,0.0219763,,
,,6004,0.0184477,,
,,6012,0.0154568,,
,,6020,0.0129266,,
,,6028,0.0107903,,
,,6036,0.0089903,,
,,6044,0.00747655,,
,,6052,0.00620605,,
,,6060,0.00514183,,
,,6068,0.00425214,,
,,6076,0.00350982,,
,,6084,0.00289167,,
,,6092,0.00237794,,
,,6100,0.00195183,,
,,6108,0.00159908,,
,,6116,0.00130763,,
,,6124,0.0010673,,
,,6132,0.000869517,,
,,6140,0.00070706,,
,,6148,0.000573881,,
,,6156,0.000464917,,
,,6164,0.000375938,,
,,6172,0.00030342,,
,,6180,0.000244434,,
,,6188,0.000196546,,
,,6196,0.000157745,,
,,6204,0.000126367,,
,,6212,0.000101042,,
,,6220,0.000080641,,
,,6228,6.42388E-05,,
,,6236,5.10772E-05,,
,,6244,4.05363E-05,,
,,6252,3.21106E-05,,
,,6260,2.53887E-05,,
,,6268,2.00364E-05,,
,,6276,1.57829E-05,,
,,6284,1.24092E-05,,
,,6292,9.73836E-06,,
,,6300,7.62809E-06,,
,,6308,5.96395E-06,,
,,6316,4.65414E-06,,
,,6324,3.6252E-06,,
,,6332,2.81847E-06,,
,,6340,2.18716E-06,,
,,6348,1.69409E-06,,
,,6356,1.30973E-06,,
,,6364,1.01068E-06,,
,,6372,7.78449E-07,,
,,6380,5.98462E-07,,
,,6388,4.5923E-07,,
,,6396,3.51732E-07,,
,,6404,2.68894E-07,,
,,6412,2.05181E-07,,
,,6420,1.56272E-07,,
,,6428,1.18799E-07,,
,,6436,9.01433E-08,,
,,6444,6.82717E-08,,
,,6452,5.16102E-08,,
,,6460,3.8942E-08,,
,,6468,2.93284E-08,,
,,6476,2.20468E-08,,
,,6484,1.65421E-08,,
,,6492,1.23886E-08,,
,,6500,9.2607E-09,,
,,6508,6.90958E-09,,
,,6516,5.14574E-09,,
,,6524,3.82499E-09,,
,,6532,2.83793E-09,,
,,6540,2.10165E-09,,
,,6548,1.55348E-09,,
,,6556,1.14615E-09,,
,,6564,8.44036E-10,,
,,6572,6.20397E-10,,
,,6580,4.55162E-10,,
,,6588,3.33311E-10,,
,,6596,2.43625E-10,,
,,6604,1.77738E-10,,
,,6612,1.29428E-10,,
,,6620,9.40725E-11,,
,,6628,6.82472E-11,,
,,6636,4.9419E-11,,
,,6644,3.57184E-11,,
,,6652,2.57678E-11,,
,,6660,1.85545E-11,,
,,6668,1.33355E-11,,
,,6676,9.56659E-12,,
,,6684,6.85003E-12,,
,,6692,4.8957E-12,,
,,6700,3.49241E-12,,
,,6708,2.4867E-12,,
,,6716,1.7673E-12,,
,,6724,1.25367E-12,,
,,6732,8.87655E-13,,
,,6740,6.27325E-13,,
,,6748,4.42516E-13,,
,,6756,3.11568E-13,,
,,6764,2.1896E-13,,
,,6772,1.5359E-13,,
,,6780,1.07535E-13,,
,,6788,7.51491E-14,,
,,6796,5.24186E-14,,
,,6804,3.64952E-14,,
,,6812,2.53613E-14,,
,,6820,1.75913E-14,,
,,6828,1.21789E-14,,
,,6836,8.41606E-15,,
,,6844,5.80492E-15,,
,,6852,3.99642E-15,,
,,6860,2.74621E-15,,
,,6868,1.88358E-15,,
,,6876,1.2895E-15,,
,,6884,8.81146E-16,,
,,6892,6.00981E-16,,
,,6900,4.0913E-16,,
,,6908,2.78003E-16,,
,,6916,1.8855E-16,,
,,6924,1.27641E-16,,
,,6932,8.62463E-17,,
,,6940,5.81674E-17,,
,,6948,3.91567E-17,,
,,6956,2.63099E-17,,
,,6964,1.7645E-17,,
,,6972,1.18116E-17,,
,,6980,7.892E-18,,
,,6988,5.26322E-18,,
,,6996,3.50351E-18,,
,,7004,2.32779E-18,,
,,7012,1.54373E-18,,
,,7020,1.02185E-18,,
,,7028,6.7513E-19,,
,,7036,4.45223E-19,,
,,7044,2.93059E-19,,
,,7052,1.9254E-19,,
,,7060,1.26262E-19,,
,,7068,8.26444E-20,,
,,7076,5.39935E-20,,
,,7084,3.52093E-20,,
,,7092,2.29172E-20,,
,,7100,1.48885E-20,,
,,7108,9.6545E-21,,
,,7116,6.24879E-21,,
,,7124,4.03692E-21,,
,,7132,2.6031E-21,,
,,7140,1.67541E-21,,
,,7148,1.07631E-21,,
,,7156,6.90145E-22,,
,,7164,4.41705E-22,,
,,7172,2.82171E-22,,
,,7180,1.7992E-22,,
,,7188,1.14507E-22,,
,,7196,7.27403E-23,,
,,7204,4.61217E-23,,
,,7212,2.91892E-23,,
,,7220,1.84386E-23,,
,,7228,1.16257E-23,,
,,7236,7.31644E-24,,
,,7244,4.59587E-24,,
,,7252,2.88153E-24,,
,,7260,1.80329E-24,,
,,7268,1.12641E-24,,
,,7276,7.02288E-25,,
,,7284,4.3704E-25,,
,,7292,2.71465E-25,,
,,7300,1.68304E-25,,
,,7308,1.04151E-25,,
,,7316,6.4331E-26,,
,,7324,3.9661E-26,,
,,7332,2.44059E-26,,
,,7340,1.49904E-26,,
,,7348,9.19012E-27,,
,,7356,5.62361E-27,,
,,7364,3.43477E-27,,
,,7372,2.09395E-27,,
,,7380,1.27416E-27,,
,,7388,7.73871E-28,,
,,7396,4.69138E-28,,
,,7404,2.83871E-28,,
,,7412,1.71446E-28,,
,,7420,1.03353E-28,,
,,7428,6.21879E-29,,
,,7436,3.73488E-29,,
,,7444,2.2389E-29,,
,,7452,1.33962E-29,,
,,7460,8.00043E-30,,
,,7468,4.76907E-30,,
,,7476,2.83754E-30,,
,,7484,1.68515E-30,,
,,7492,9.989E-31,,
,,7500,5.91008E-31,,
,,7508,3.49021E-31,,
,,7516,2.0573E-31,,
,,7524,1.21041E-31,,
,,7532,7.1081E-32,,
,,7540,4.16642E-32,,
,,7548,2.43759E-32,,
,,7556,1.42346E-32,,
,,7564,8.29691E-33,,
,,7572,4.82699E-33,,
,,7580,2.803E-33,,
,,7588,1.62464E-33,,
,,7596,9.39898E-34,,
,,7604,5.42738E-34,,
,,7612,3.12816E-34,,
,,7620,1.79959E-34,,
,,7628,1.03335E-34,,
,,7636,5.92253E-35,,
,,7644,3.38809E-35,,
,,7652,1.9346E-35,,
,,7660,1.10259E-35,,
,,7668,6.27227E-36,,
,,7676,3.56142E-36,,
,,7684,2.01841E-36,,
,,7692,1.14178E-36,,
,,7700,6.44681E-37,,
,,7708,3.63324E-37,,
,,7716,2.04376E-37,,
,,7724,1.1475E-37,,
,,7732,6.43082E-38,,
,,7740,3.59721E-38,,
,,7748,2.00841E-38,,
,,7756,1.11925E-38,,
,,7764,6.22572E-39,,
,,7772,3.45652E-39,,
,,7780,1.91547E-39,,
,,7788,1.0595E-39,,
,,7796,5.84944E-40,,
,,7804,3.2234E-40,,
,,7812,1.77297E-40,,
,,7820,9.73369E-41,,
,,7828,5.33385E-41,,
,,7836,2.91737E-41,,
,,7844,1.59268E-41,,
,,7852,8.67872E-42,,
,,7860,4.72029E-42,,
,,7868,2.56254E-42,,
,,7876,1.38854E-42,,
,,7884,7.50991E-43,,
,,7892,4.05414E-43,,
,,7900,2.18449E-43,,
,,7908,1.17487E-43,,
,,7916,6.3069E-44,,
,,7924,3.37933E-44,,
,,7932,1.80731E-44,,
,,7940,9.64766E-45,,
,,7948,5.14043E-45,,
,,7956,2.73378E-45,,
,,7964,1.45116E-45,,
,,7972,7.68876E-46,,
,,7980,4.06615E-46,,
,,7988,2.14634E-46,,
,,7996,1.13084E-46,,
,,8004,5.94692E-47,,
,,8012,3.12155E-47,,
,,8020,1.63544E-47,,
,,8028,8.55242E-48,,
,,8036,4.46406E-48,,
,,8044,2.32572E-48,,
,,8052,1.20941E-48,,
,,8060,6.27737E-49,,
,,8068,3.25214E-49,,
,,8076,1.6817E-49,,
,,8084,8.67989E-50,,
,,8092,4.47165E-50,,
,,8100,2.29938E-50,,
,,8108,1.18016E-50,,
,,8116,6.04583E-51,,
,,8124,3.09144E-51,,
,,8132,1.5778E-51,,
,,8140,8.03771E-52,,
,,8148,4.08695E-52,,
,,8156,2.07422E-52,,
,,8164,1.05074E-52,,
,,8172,5.31285E-53,,
,,8180,2.6813E-53,,
,,8188,1.35067E-53,,
,,8196,6.79115E-54,,
,,8204,3.40819E-54,,
,,8212,1.70723E-54,,
,,8220,8.53587E-55,,
,,8228,4.25982E-55,,
,,8236,2.12189E-55,,
,,8244,1.05497E-55,,
,,8252,5.23536E-56,,
,,8260,2.59323E-56,,
,,8268,1.2821E-56,,
,,8276,6.3269E-57,,
,,8284,3.11636E-57,,
,,8292,1.53212E-57,,
,,8300,7.51837E-58,,
,,8308,3.6825E-58,,
,,8316,1.80032E-58,,
,,8324,8.7851E-59,,
,,8332,4.2788E-59,,
,,8340,2.0802E-59,,
,,8348,1.0094E-59,,
,,8356,4.889E-60,,
,,8364,2.363E-60,,
,,8372,1.14E-60,,
,,8380,5.49E-61,,
,,8388,2.64E-61,,
,,8396,1.27E-61,,
,,8404,6.1E-62,,
,,8412,2.9E-62,,
,,8420,1.4E-62,,
,,8428,7E-63,,
,,8436,3E-63,,
,,8444,1E-63,,
,,8452,1E-63,,
,,8460,0,,
,,8468,0,,
,,8476,0,,
,,8484,0,,
,,8492,0,,
