Frequency [Hz] - Fit Points,Amplitude - Fit Points,Frequency [Hz] - Fit Curve,Amplitude - Fit Curve,Frequency [Hz] - Histogram,Amplitude - Histogram
570.018,1.44087E-49,500,3.87881E-51,570.018,90
695.695,8.24246E-47,508,5.87886E-51,695.695,22
821.372,3.94285E-44,516,8.90375E-51,821.372,2
4591.683,7.37132,524,1.34753E-50,947.049,0
4717.36,13.7797,532,2.03793E-50,1072.726,1
4843.037,21.5406,540,3.07981E-50,1198.403,0
4968.714,28.1576,548,4.65099E-50,1324.08,0
5094.391,30.779,556,7.01861E-50,1449.757,0
5220.068,28.1341,564,1.05838E-49,1575.434,0
5345.745,21.5047,572,1.59485E-49,1701.111,0
5471.422,13.7453,580,2.40149E-49,1826.788,0
,,588,3.6135E-49,1952.465,0
,,596,5.43327E-49,2078.142,0
,,604,8.16354E-49,2203.819,0
,,612,1.22569E-48,2329.496,0
,,620,1.83895E-48,2455.173,0
,,628,2.75704E-48,2580.85,0
,,636,4.13049E-48,2706.528,0
,,644,6.18366E-48,2832.205,0
,,652,9.2507E-48,2957.882,0
,,660,1.38289E-47,3083.559,0
,,668,2.0658E-47,3209.236,0
,,676,3.08371E-47,3334.913,0
,,684,4.59985E-47,3460.59,0
,,692,6.85645E-47,3586.267,0
,,700,1.02127E-46,3711.944,0
,,708,1.52008E-46,3837.621,0
,,716,2.26088E-46,3963.298,0
,,724,3.36026E-46,4088.975,0
,,732,4.99062E-46,4214.652,0
,,740,7.40664E-46,4340.329,0
,,748,1.09843E-45,4466.006,0
,,756,1.62784E-45,4591.683,6
,,764,2.41065E-45,4717.36,17
,,772,3.56731E-45,4843.037,45
,,780,5.27514E-45,4968.714,55
,,788,7.79493E-45,5094.391,51
,,796,1.151E-44,5220.068,52
,,804,1.69834E-44,5345.745,45
,,812,2.50414E-44,5471.422,15
,,820,3.68959E-44,,
,,828,5.43229E-44,,
,,836,7.99231E-44,,
,,844,1.17503E-43,,
,,852,1.72627E-43,,
,,860,2.53427E-43,,
,,868,3.71778E-43,,
,,876,5.45004E-43,,
,,884,7.98364E-43,,
,,892,1.16866E-42,,
,,900,1.70946E-42,,
,,908,2.49871E-42,,
,,916,3.64971E-42,,
,,924,5.32704E-42,,
,,932,7.7696E-42,,
,,940,1.13239E-41,,
,,948,1.64922E-41,,
,,956,2.4002E-41,,
,,964,3.49061E-41,,
,,972,5.07272E-41,,
,,980,7.36656E-41,,
,,988,1.06899E-40,,
,,996,1.55013E-40,,
,,1004,2.2462E-40,,
,,1012,3.25248E-40,,
,,1020,4.70614E-40,,
,,1028,6.80456E-40,,
,,1036,9.83153E-40,,
,,1044,1.41947E-39,,
,,1052,2.04795E-39,,
,,1060,2.95254E-39,,
,,1068,4.2536E-39,,
,,1076,6.12356E-39,,
,,1084,8.8092E-39,,
,,1092,1.26635E-38,,
,,1100,1.8191E-38,,
,,1108,2.61123E-38,,
,,1116,3.74557E-38,,
,,1124,5.36879E-38,,
,,1132,7.6899E-38,,
,,1140,1.10065E-37,,
,,1148,1.57421E-37,,
,,1156,2.2499E-37,,
,,1164,3.21328E-37,,
,,1172,4.58583E-37,,
,,1180,6.53994E-37,,
,,1188,9.31996E-37,,
,,1196,1.32721E-36,,
,,1204,1.88865E-36,,
,,1212,2.68564E-36,,
,,1220,3.81618E-36,,
,,1228,5.4187E-36,,
,,1236,7.6886E-36,,
,,1244,1.09015E-35,,
,,1252,1.54457E-35,,
,,1260,2.18683E-35,,
,,1268,3.09391E-35,,
,,1276,4.37407E-35,,
,,1284,6.17945E-35,,
,,1292,8.72365E-35,,
,,1300,1.23064E-34,,
,,1308,1.73481E-34,,
,,1316,2.44374E-34,,
