Frequency [Hz] - Fit Points,Amplitude - Fit Points,Frequency [Hz] - Fit Curve,Amplitude - Fit Curve,Frequency [Hz] - Histogram,Amplitude - Histogram
532.133,2.34072,500,1.65744,531.635,6
556.504,2.97143,508,1.81207,556.019,6
580.876,3.69723,516,1.97686,580.404,5
605.247,4.50905,524,2.15198,604.788,7
629.619,5.39001,532,2.33756,629.172,6
653.99,6.31527,540,2.53366,653.556,11
678.362,7.25254,548,2.7403,677.94,14
702.733,8.16367,556,2.9574,702.324,16
727.105,9.00695,564,3.18481,726.708,19
751.476,9.74017,572,3.42231,751.092,11
775.848,10.3241,580,3.66958,775.476,15
800.219,10.7259,588,3.92624,799.861,23
824.591,10.9223,596,4.19179,824.245,18
848.962,10.9016,604,4.46565,848.629,21
873.334,10.665,612,4.74713,873.013,22
897.706,10.2266,620,5.03547,897.397,20
922.077,9.61164,628,5.32981,921.781,18
946.449,8.85443,636,5.62918,946.165,13
970.82,7.99503,644,5.93255,970.549,21
995.192,7.07581,652,6.23878,994.933,14
1019.563,6.13804,660,6.54666,1019.318,8
1043.935,5.21891,668,6.85492,1043.702,13
1068.306,4.34937,676,7.16221,1068.086,6
1092.678,3.55279,684,7.46714,1092.47,9
1117.049,2.84452,692,7.76825,1116.854,4
1141.421,2.23227,700,8.06408,1141.238,2
1165.792,1.71704,708,8.35312,1165.622,2
1190.164,1.29453,716,8.63385,1190.006,5
1214.535,0.956616,724,8.90477,1214.39,2
1238.907,0.692886,732,9.16438,1238.775,1
1263.278,0.491906,740,9.41121,1263.159,3
1312.021,0.233461,748,9.64385,1287.543,0
1482.622,0.00914581,756,9.86092,1311.927,1
,,764,10.0611,1336.311,0
,,772,10.2433,1360.695,0
,,780,10.4062,1385.079,0
,,788,10.5489,1409.463,0
,,796,10.6705,1433.848,0
,,804,10.7703,1458.232,0
,,812,10.8475,1482.616,1
,,820,10.9017,,
,,828,10.9326,,
,,836,10.9398,,
,,844,10.9235,,
,,852,10.8837,,
,,860,10.8206,,
,,868,10.7347,,
,,876,10.6265,,
,,884,10.4967,,
,,892,10.3462,,
,,900,10.1758,,
,,908,9.98657,,
,,916,9.77976,,
,,924,9.55657,,
,,932,9.31833,,
,,940,9.06644,,
,,948,8.80232,,
,,956,8.52747,,
,,964,8.24338,,
,,972,7.95156,,
,,980,7.65353,,
,,988,7.35079,,
,,996,7.04479,,
,,1004,6.73696,,
,,1012,6.42869,,
,,1020,6.1213,,
,,1028,5.81603,,
,,1036,5.51406,,
,,1044,5.2165,,
,,1052,4.92435,,
,,1060,4.63853,,
,,1068,4.35988,,
,,1076,4.08913,,
,,1084,3.82692,,
,,1092,3.5738,,
,,1100,3.33022,,
,,1108,3.09655,,
,,1116,2.87307,,
,,1124,2.65996,,
,,1132,2.45735,,
,,1140,2.26528,,
,,1148,2.08371,,
,,1156,1.91257,,
,,1164,1.75169,,
,,1172,1.60089,,
,,1180,1.45991,,
,,1188,1.32848,,
,,1196,1.20627,,
,,1204,1.09294,,
,,1212,0.98812,,
,,1220,0.891428,,
,,1228,0.802463,,
,,1236,0.720818,,
,,1244,0.646084,,
,,1252,0.577849,,
,,1260,0.515706,,
,,1268,0.459253,,
,,1276,0.408098,,
,,1284,0.361858,,
,,1292,0.320166,,
,,1300,0.282666,,
,,1308,0.24902,,
,,1316,0.218906,,
,,1324,0.192019,,
,,1332,0.16807,,
,,1340,0.146792,,
,,1348,0.12793,,
,,1356,0.111252,,
,,1364,0.0965393,,
,,1372,0.0835917,,
,,1380,0.0722244,,
,,1388,0.0622684,,
,,1396,0.0535689,,
,,1404,0.0459855,,
,,1412,0.0393904,,
,,1420,0.0336685,,
,,1428,0.0287156,,
,,1436,0.0244385,,
,,1444,0.0207536,,
,,1452,0.0175863,,
,,1460,0.0148702,,
,,1468,0.0125465,,
,,1476,0.0105631,,
,,1484,0.00887404,,
,,1492,0.00743899,,
,,1500,0.00622255,,
,,1508,0.0051938,,
,,1516,0.00432578,,
,,1524,0.00359505,,
,,1532,0.00298132,,
,,1540,0.00246703,,
,,1548,0.00203705,,
,,1556,0.00167839,,
,,1564,0.00137989,,
,,1572,0.00113203,,
,,1580,0.000926695,,
,,1588,0.000756965,,
,,1596,0.000616988,,
,,1604,0.000501811,,
,,1612,0.000407255,,
,,1620,0.000329803,,
,,1628,0.000266505,,
,,1636,0.00021489,,
,,1644,0.000172899,,
,,1652,0.000138813,,
,,1660,0.000111206,,
,,1668,8.88975E-05,,
,,1676,7.09109E-05,,
,,1684,5.64415E-05,,
,,1692,4.48278E-05,,
,,1700,3.55269E-05,,
,,1708,2.80951E-05,,
,,1716,2.21699E-05,,
,,1724,1.74567E-05,,
,,1732,1.37158E-05,,
,,1740,1.07533E-05,,
,,1748,8.41252E-06,,
,,1756,6.56708E-06,,
,,1764,5.11541E-06,,
,,1772,3.97604E-06,,
,,1780,3.08378E-06,,
,,1788,2.38659E-06,,
,,1796,1.84304E-06,,
,,1804,1.42022E-06,,
,,1812,1.09203E-06,,
,,1820,8.37876E-07,,
,,1828,6.41484E-07,,
,,1836,4.90065E-07,,
,,1844,3.73581E-07,,
,,1852,2.84169E-07,,
,,1860,2.15691E-07,,
,,1868,1.63361E-07,,
,,1876,1.23461E-07,,
,,1884,9.31045E-08,,
,,1892,7.00607E-08,,
,,1900,5.26066E-08,,
,,1908,3.94157E-08,,
,,1916,2.94686E-08,,
,,1924,2.19843E-08,,
,,1932,1.63654E-08,,
,,1940,1.21564E-08,,
,,1948,9.0104E-09,,
,,1956,6.66416E-09,,
,,1964,4.91824E-09,,
,,1972,3.62189E-09,,
,,1980,2.66149E-09,,
,,1988,1.95153E-09,,
,,1996,1.42787E-09,,
,,2004,1.04247E-09,,
,,2012,7.59451E-10,,
,,2020,5.52077E-10,,
,,2028,4.00462E-10,,
,,2036,2.89858E-10,,
,,2044,2.09349E-10,,
,,2052,1.50876E-10,,
,,2060,1.085E-10,,
,,2068,7.78581E-11,,
,,2076,5.57492E-11,,
,,2084,3.98324E-11,,
,,2092,2.83985E-11,,
,,2100,2.02031E-11,,
,,2108,1.43417E-11,,
,,2116,1.01589E-11,,
,,2124,7.18053E-12,,
,,2132,5.06439E-12,,
,,2140,3.56419E-12,,
,,2148,2.50297E-12,,
,,2156,1.75393E-12,,
,,2164,1.2264E-12,,
,,2172,8.55687E-13,,
,,2180,5.95743E-13,,
,,2188,4.13871E-13,,
,,2196,2.86902E-13,,
,,2204,1.98456E-13,,
,,2212,1.3698E-13,,
,,2220,9.43438E-14,,
,,2228,6.48382E-14,,
,,2236,4.44642E-14,,
,,2244,3.04266E-14,,
,,2252,2.07758E-14,,
,,2260,1.41554E-14,,
,,2268,9.62392E-15,,
,,2276,6.52895E-15,,
,,2284,4.41974E-15,,
,,2292,2.98546E-15,,
,,2300,2.01228E-15,,
,,2308,1.35341E-15,,
,,2316,9.08304E-16,,
,,2324,6.08269E-16,,
,,2332,4.06464E-16,,
,,2340,2.71026E-16,,
,,2348,1.80328E-16,,
,,2356,1.19722E-16,,
,,2364,7.93142E-17,,
,,2372,5.2431E-17,,
,,2380,3.4585E-17,,
,,2388,2.27641E-17,,
,,2396,1.49512E-17,,
,,2404,9.79854E-18,,
,,2412,6.40782E-18,,
,,2420,4.1814E-18,,
,,2428,2.72267E-18,,
,,2436,1.76901E-18,,
,,2444,1.14691E-18,,
,,2452,7.41973E-19,,
,,2460,4.78972E-19,,
,,2468,3.08528E-19,,
,,2476,1.98309E-19,,
,,2484,1.27189E-19,,
,,2492,8.13995E-20,,
,,2500,5.19823E-20,,
,,2508,3.31246E-20,,
,,2516,2.10624E-20,,
,,2524,1.33638E-20,,
,,2532,8.46079E-21,,
,,2540,5.3451E-21,,
,,2548,3.36948E-21,,
,,2556,2.11949E-21,,
,,2564,1.33034E-21,,
,,2572,8.33213E-22,,
,,2580,5.20729E-22,,
,,2588,3.24736E-22,,
,,2596,2.02074E-22,,
,,2604,1.25474E-22,,
,,2612,7.77422E-23,,
,,2620,4.80644E-23,,
,,2628,2.96519E-23,,
,,2636,1.82534E-23,,
,,2644,1.12124E-23,,
,,2652,6.87248E-24,,
,,2660,4.20331E-24,,
,,2668,2.56526E-24,,
,,2676,1.56219E-24,,
,,2684,9.4929E-25,,
,,2692,5.75607E-25,,
,,2700,3.48269E-25,,
,,2708,2.10265E-25,,
,,2716,1.26672E-25,,
,,2724,7.61476E-26,,
,,2732,4.56766E-26,,
,,2740,2.73397E-26,,
,,2748,1.63289E-26,,
,,2756,9.73155E-27,,
,,2764,5.7872E-27,,
,,2772,3.43414E-27,,
,,2780,2.03343E-27,,
,,2788,1.20144E-27,,
,,2796,7.08336E-28,,
,,2804,4.16713E-28,,
,,2812,2.44623E-28,,
,,2820,1.43291E-28,,
,,2828,8.37539E-29,,
,,2836,4.88486E-29,,
,,2844,2.8429E-29,,
,,2852,1.65095E-29,,
,,2860,9.56681E-30,,
,,2868,5.53176E-30,,
,,2876,3.19169E-30,,
,,2884,1.83756E-30,,
,,2892,1.05566E-30,,
,,2900,6.05159E-31,,
,,2908,3.4616E-31,,
